,K,pc,s,mu,D,beta,u1eq,u2eq,bueq,r1eq,r2eq,Weq,NumInitials,C_s,C_D,difference,y_neg_invades,y_pos_invades,x_neg_invades,x_pos_invades
695,0.060598,0.933193,0.5,2.0,0.2,0.0,0.499182,0.499182,0.001637,1.0,1.0,3.860067,64,0.0044723774906569,-1.284149506429032e-05,0.0,True,False,False,True
696,0.060598,0.933193,0.5,2.0,0.2,0.25,0.499126,0.499126,0.001748,0.875218,0.875218,3.619622,64,-0.0002950140809024,-1.2806233558009976e-05,0.0,True,False,True,False
697,0.060598,0.933193,0.5,2.0,0.2,0.5,0.499063,0.499063,0.001875,0.750469,0.750469,3.379239,64,-0.0057384788171541,-1.2609858262548368e-05,0.0,True,False,True,False
698,0.060598,0.933193,0.5,2.0,0.2,0.75,0.498989,0.498989,0.002021,0.625758,0.625758,3.138934,64,-0.0120127118914759,-1.2213268281757696e-05,0.0,True,False,True,False
699,0.060598,0.933193,0.5,2.0,0.2,1.0,0.498904,0.498904,0.002193,0.501096,0.501096,2.898724,64,-0.0193226924444402,-1.1481029369789557e-05,0.0,True,False,True,False
700,0.060598,0.933193,0.5,2.0,0.4,0.0,0.49918,0.49918,0.00164,1.0,1.0,3.860057,64,0.0044659740256812,-1.2872925543018404e-05,0.0,True,False,False,True
701,0.060598,0.933193,0.5,2.0,0.4,0.25,0.499125,0.499125,0.001751,0.875219,0.875219,3.619613,64,-0.0003012746936642,-1.2820932436823633e-05,0.0,True,False,True,False
702,0.060598,0.933193,0.5,2.0,0.4,0.5,0.499061,0.499061,0.001878,0.75047,0.75047,3.379232,64,-0.0057447238166666,-1.2636816474044526e-05,0.0,True,False,True,False
703,0.060598,0.933193,0.5,2.0,0.4,0.75,0.498987,0.498987,0.002025,0.625759,0.625759,3.138929,64,-0.0120187523063395,-1.2237467900922709e-05,0.0,True,False,True,False
704,0.060598,0.933193,0.5,2.0,0.4,1.0,0.498901,0.498901,0.002197,0.501099,0.501099,2.898721,64,-0.0193283156132927,-1.1512536080246e-05,0.0,True,False,True,False
705,0.060598,0.933193,0.5,2.0,0.6,0.0,0.499179,0.499179,0.001642,1.0,1.0,3.860047,64,0.0044596390973795,-1.2888657537915744e-05,0.0,True,False,False,True
706,0.060598,0.933193,0.5,2.0,0.6,0.25,0.499123,0.499123,0.001754,0.875219,0.875219,3.619605,64,-0.0003076824659124,-1.2850265646554611e-05,0.0,True,False,True,False
707,0.060598,0.933193,0.5,2.0,0.6,0.5,0.499059,0.499059,0.001881,0.75047,0.75047,3.379225,64,-0.0057510383919235,-1.2663757993307671e-05,0.0,True,False,True,False
708,0.060598,0.933193,0.5,2.0,0.6,0.75,0.498985,0.498985,0.002029,0.625761,0.625761,3.138924,64,-0.0120247694886815,-1.226168726806956e-05,0.0,True,False,True,False
709,0.060598,0.933193,0.5,2.0,0.6,1.0,0.498899,0.498899,0.002202,0.501101,0.501101,2.898719,64,-0.0193339471875389,-1.1533540797780894e-05,0.0,True,False,True,False
710,0.060598,0.933193,0.5,2.0,0.8,0.0,0.499178,0.499178,0.001645,1.0,1.0,3.860036,64,0.0044532900522988,-1.2904392957089969e-05,0.0,True,False,False,True
711,0.060598,0.933193,0.5,2.0,0.8,0.25,0.499122,0.499122,0.001757,0.87522,0.87522,3.619596,64,-0.0003139787167334,-1.2864964769929118e-05,0.0,True,False,True,False
712,0.060598,0.933193,0.5,2.0,0.8,0.5,0.499058,0.499058,0.001885,0.750471,0.750471,3.379218,64,-0.0057572442802845,-1.2677258817088906e-05,0.0,True,False,True,False
713,0.060598,0.933193,0.5,2.0,0.8,0.75,0.498983,0.498983,0.002033,0.625762,0.625762,3.138919,64,-0.0120308568930821,-1.2285887232156223e-05,0.0,True,False,True,False
714,0.060598,0.933193,0.5,2.0,0.8,1.0,0.498897,0.498897,0.002207,0.501103,0.501103,2.898717,64,-0.0193395991508458,-1.1554545710431862e-05,0.0,True,False,True,False
715,0.060598,0.933193,0.5,2.0,1.0,0.0,0.499176,0.499176,0.001648,1.0,1.0,3.860026,64,0.0044468102979972,-1.293582384870946e-05,0.0,True,False,False,True
716,0.060598,0.933193,0.5,2.0,1.0,0.25,0.49912,0.49912,0.00176,0.87522,0.87522,3.619587,64,-0.0003204364207238,-1.2894301808747336e-05,0.0,True,False,True,False
717,0.060598,0.933193,0.5,2.0,1.0,0.5,0.499056,0.499056,0.001888,0.750472,0.750472,3.379211,64,-0.0057635612432182,-1.2704217494089428e-05,0.0,True,False,True,False
718,0.060598,0.933193,0.5,2.0,1.0,0.75,0.498981,0.498981,0.002037,0.625764,0.625764,3.138914,64,-0.0120369210848773,-1.2310107021504732e-05,0.0,True,False,True,False
719,0.060598,0.933193,0.5,2.0,1.0,1.0,0.498894,0.498894,0.002212,0.501106,0.501106,2.898714,64,-0.0193453038773341,-1.158605344524712e-05,0.0,True,False,True,False
720,0.157305,0.00135,1.0,-2.0,-2.0,0.0,0.022209,0.022209,0.955582,1.0,1.0,1.024094,64,0.0263310274094351,-0.0063749341216024,0.0,False,False,False,True
721,0.157305,0.00135,1.0,-2.0,-2.0,0.25,0.021883,0.021883,0.956233,0.994529,0.994529,1.02369,64,0.0257457658361179,-0.0062558072969788,0.0,False,False,False,True
722,0.157305,0.00135,1.0,-2.0,-2.0,0.5,0.021572,0.021572,0.956857,0.989214,0.989214,1.023305,64,0.0251879834455433,-0.0061421942820022,0.0,False,False,False,True
723,0.157305,0.00135,1.0,-2.0,-2.0,0.75,0.021273,0.021273,0.957455,0.984046,0.984046,1.022935,64,0.0246532385656405,-0.0060332054120533,0.0,False,False,False,True
724,0.157305,0.00135,1.0,-2.0,-2.0,1.0,0.020985,0.020985,0.958029,0.979015,0.979015,1.022582,64,0.0241395876473034,-0.0059284498877738,0.0,False,False,False,True
725,0.157305,0.00135,1.0,-2.0,-1.8,0.0,0.016394,0.016394,0.967211,1.0,1.0,1.01804,64,0.0171722947351738,-0.0048198714628442,0.0,True,False,False,True
726,0.157305,0.00135,1.0,-2.0,-1.8,0.25,0.016236,0.016236,0.967528,0.995941,0.995941,1.017842,64,0.0168881253237496,-0.0047572861761264,0.0,True,False,False,True
727,0.157305,0.00135,1.0,-2.0,-1.8,0.5,0.016082,0.016082,0.967836,0.991959,0.991959,1.01765,64,0.0166119325505714,-0.0046964374623402,0.0,True,False,False,True
728,0.157305,0.00135,1.0,-2.0,-1.8,0.75,0.015933,0.015933,0.968135,0.98805,0.98805,1.017463,64,0.0163448215925059,-0.0046375704167599,0.0,True,False,False,True
729,0.157305,0.00135,1.0,-2.0,-1.8,1.0,0.015788,0.015788,0.968425,0.984212,0.984212,1.017283,64,0.016085369464781,-0.0045803715556202,0.0,True,False,False,True
730,0.157305,0.00135,1.0,-2.0,-1.6,0.0,0.012562,0.012562,0.974875,1.0,1.0,1.014089,64,0.0111367007100011,-0.0037515821005732,0.0,True,False,False,True
731,0.157305,0.00135,1.0,-2.0,-1.6,0.25,0.012483,0.012483,0.975034,0.996879,0.996879,1.013988,64,0.0109944372630729,-0.0037176240239253,0.0,True,False,False,True
732,0.157305,0.00135,1.0,-2.0,-1.6,0.5,0.012405,0.012405,0.975189,0.993797,0.993797,1.013888,64,0.0108544978277344,-0.0036842162308123,0.0,True,False,False,True
733,0.157305,0.00135,1.0,-2.0,-1.6,0.75,0.012329,0.012329,0.975342,0.990753,0.990753,1.013791,64,0.0107180221591446,-0.0036516283342507,0.0,True,False,False,True
734,0.157305,0.00135,1.0,-2.0,-1.6,1.0,0.012254,0.012254,0.975491,0.987746,0.987746,1.013696,64,0.0105837848626776,-0.0036195696439712,0.0,True,False,False,True
735,0.157305,0.00135,1.0,-2.0,-1.4,0.0,0.010016,0.010016,0.979969,1.0,1.0,1.01148,64,0.0071263339595694,-0.003022383772166,0.0,True,False,False,True
736,0.157305,0.00135,1.0,-2.0,-1.4,0.25,0.009973,0.009973,0.980054,0.997507,0.997507,1.011424,64,0.0070496171043358,-0.0030024658981654,0.0,True,False,False,True
737,0.157305,0.00135,1.0,-2.0,-1.4,0.5,0.009931,0.009931,0.980138,0.995035,0.995035,1.011369,64,0.0069744827622785,-0.0029829564560655,0.0,True,False,False,True
738,0.157305,0.00135,1.0,-2.0,-1.4,0.75,0.00989,0.00989,0.980221,0.992583,0.992583,1.011314,64,0.0069009160644965,-0.0029638528232448,0.0,True,False,False,True
739,0.157305,0.00135,1.0,-2.0,-1.4,1.0,0.009849,0.009849,0.980303,0.990151,0.990151,1.01126,64,0.0068277814515632,-0.0029448595078111,0.0,True,False,False,True
740,0.157305,0.00135,1.0,-2.0,-1.2,0.0,0.00826,0.00826,0.98348,1.0,1.0,1.00969,64,0.0043607748464901,-0.0025103130143906,0.0,True,False,False,True
741,0.157305,0.00135,1.0,-2.0,-1.2,0.25,0.008235,0.008235,0.983529,0.997941,0.997941,1.009656,64,0.0043168319995827,-0.0024978361735153,0.0,True,False,False,True
742,0.157305,0.00135,1.0,-2.0,-1.2,0.5,0.008211,0.008211,0.983578,0.995895,0.995895,1.009623,64,0.00427414141034,-0.0024857130054897,0.0,True,False,False,True
743,0.157305,0.00135,1.0,-2.0,-1.2,0.75,0.008187,0.008187,0.983627,0.99386,0.99386,1.00959,64,0.0042316441207215,-0.0024736444765826,0.0,True,False,False,True
744,0.157305,0.00135,1.0,-2.0,-1.2,1.0,0.008163,0.008163,0.983674,0.991837,0.991837,1.009557,64,0.0041893479836938,-0.0024616328456903,0.0,True,False,False,True
745,0.157305,0.00135,1.0,-2.0,-1.0,0.0,0.006999,0.006999,0.986003,1.0,1.0,1.008407,64,0.0023743927592753,-0.0021379628093161,0.0,True,False,False,True
746,0.157305,0.00135,1.0,-2.0,-1.0,0.25,0.006983,0.006983,0.986033,0.998254,0.998254,1.008386,64,0.0023473365876626,-0.002129498753529,0.0,True,False,False,True
747,0.157305,0.00135,1.0,-2.0,-1.0,0.5,0.006968,0.006968,0.986064,0.996516,0.996516,1.008364,64,0.0023213420499247,-0.0021213677178737,0.0,True,False,False,True
748,0.157305,0.00135,1.0,-2.0,-1.0,0.75,0.006953,0.006953,0.986094,0.994785,0.994785,1.008343,64,0.0022954404396589,-0.0021132642808139,0.0,True,False,False,True
749,0.157305,0.00135,1.0,-2.0,-1.0,1.0,0.006938,0.006938,0.986124,0.993062,0.993062,1.008321,64,0.0022696427548598,-0.0021051946716539,0.0,True,False,False,True
750,0.157305,0.00135,1.0,-2.0,-0.8,0.0,0.006057,0.006057,0.987885,1.0,1.0,1.007452,64,0.0008911521231401,-0.0018572657215323,0.0,True,False,False,True
751,0.157305,0.00135,1.0,-2.0,-0.8,0.25,0.006047,0.006047,0.987905,0.998488,0.998488,1.007438,64,0.0008745149248988,-0.0018514776972173,0.0,True,False,False,True
752,0.157305,0.00135,1.0,-2.0,-0.8,0.5,0.006037,0.006037,0.987925,0.996981,0.996981,1.007423,64,0.0008579304493579,-0.0018457095189267,0.0,True,False,False,True
753,0.157305,0.00135,1.0,-2.0,-0.8,0.75,0.006027,0.006027,0.987945,0.995479,0.995479,1.007408,64,0.0008413976853538,-0.0018399592996156,0.0,True,False,False,True
754,0.157305,0.00135,1.0,-2.0,-0.8,1.0,0.006017,0.006017,0.987965,0.993983,0.993983,1.007394,64,0.0008249209432715,-0.0018342270203226,0.0,True,False,False,True
755,0.157305,0.00135,1.0,-2.0,-0.6,0.0,0.005332,0.005332,0.989336,1.0,1.0,1.006718,64,-0.0002510718151663,-0.0016397467862034,0.0,True,False,True,False
756,0.157305,0.00135,1.0,-2.0,-0.6,0.25,0.005325,0.005325,0.98935,0.998669,0.998669,1.006707,64,-0.0002620099222347,-0.0016354669647607,0.0,True,False,True,False
757,0.157305,0.00135,1.0,-2.0,-0.6,0.5,0.005318,0.005318,0.989364,0.997341,0.997341,1.006696,64,-0.0002729215112587,-0.0016311975040273,0.0,True,False,True,False
758,0.157305,0.00135,1.0,-2.0,-0.6,0.75,0.005311,0.005311,0.989377,0.996017,0.996017,1.006686,64,-0.0002838022127836,-0.0016269384029518,0.0,True,False,True,False
759,0.157305,0.00135,1.0,-2.0,-0.6,1.0,0.005304,0.005304,0.989391,0.994696,0.994696,1.006676,64,-0.0002946564805394,-0.0016226896300621,0.0,True,False,True,False
760,0.157305,0.00135,1.0,-2.0,-0.4,0.0,0.004758,0.004758,0.990485,1.0,1.0,1.006137,64,-0.0011554291210817,-0.001466614586407,0.0,True,False,True,False
761,0.157305,0.00135,1.0,-2.0,-0.4,0.25,0.004753,0.004753,0.990495,0.998812,0.998812,1.006129,64,-0.0011626953742365,-0.0014633666312884,0.0,True,False,True,False
762,0.157305,0.00135,1.0,-2.0,-0.4,0.5,0.004748,0.004748,0.990505,0.997626,0.997626,1.006121,64,-0.001169947206336,-0.0014601251147072,0.0,True,False,True,False
763,0.157305,0.00135,1.0,-2.0,-0.4,0.75,0.004743,0.004743,0.990514,0.996443,0.996443,1.006113,64,-0.0011771813980765,-0.001456891489959,0.0,True,False,True,False
764,0.157305,0.00135,1.0,-2.0,-0.4,1.0,0.004738,0.004738,0.990524,0.995262,0.995262,1.006105,64,-0.0011844012154292,-0.0014536642831392,0.0,True,False,True,False
765,0.157305,0.00135,1.0,-2.0,-0.2,0.0,0.004293,0.004293,0.991415,1.0,1.0,1.005667,64,-0.0018878487819544,-0.0013257627714646,0.0,True,False,True,False
766,0.157305,0.00135,1.0,-2.0,-0.2,0.25,0.004289,0.004289,0.991422,0.998928,0.998928,1.005661,64,-0.0018929000458209,-0.0013231314852537,0.0,True,False,True,False
767,0.157305,0.00135,1.0,-2.0,-0.2,0.5,0.004285,0.004285,0.991429,0.997857,0.997857,1.005655,64,-0.0018979438434068,-0.0013205040754188,0.0,True,False,True,False
768,0.157305,0.00135,1.0,-2.0,-0.2,0.75,0.004282,0.004282,0.991437,0.996789,0.996789,1.005649,64,-0.0019023915002659,-0.0013181870444237,0.0,True,False,True,False
769,0.157305,0.00135,1.0,-2.0,-0.2,1.0,0.004278,0.004278,0.991444,0.995722,0.995722,1.005643,64,-0.0019074159900669,-0.0013155697002308,0.0,True,False,True,False
770,0.157305,0.00135,1.0,-2.0,-0.0,0.0,0.003909,0.003909,0.992182,1.0,1.0,1.005279,64,-0.0024923161597554,-0.0012090435452083,0.0,True,False,True,False
771,0.157305,0.00135,1.0,-2.0,-0.0,0.25,0.003906,0.003906,0.992188,0.999023,0.999023,1.005275,64,-0.0024956674904592,-0.001206951060171,0.0,True,False,True,False
772,0.157305,0.00135,1.0,-2.0,-0.0,0.5,0.003903,0.003903,0.992193,0.998048,0.998048,1.00527,64,-0.0024990146334013,-0.0012048639464617,0.0,True,False,True,False
773,0.157305,0.00135,1.0,-2.0,-0.0,0.75,0.003901,0.003901,0.992199,0.997074,0.997074,1.005265,64,-0.0025018682402342,-0.0012030845618728,0.0,True,False,True,False
774,0.157305,0.00135,1.0,-2.0,-0.0,1.0,0.003898,0.003898,0.992204,0.996102,0.996102,1.005261,64,-0.002505201966302,-0.0012010030800282,0.0,True,False,True,False
775,0.157305,0.00135,1.0,-2.0,0.2,0.0,0.003587,0.003587,0.992825,1.0,1.0,1.004955,64,-0.002999039196956,-0.0011108868120295,0.0,True,False,True,False
776,0.157305,0.00135,1.0,-2.0,0.2,0.25,0.003585,0.003585,0.99283,0.999104,0.999104,1.004951,64,-0.0030011034592628,-0.0011092837273271,0.0,True,False,True,False
777,0.157305,0.00135,1.0,-2.0,0.2,0.5,0.003583,0.003583,0.992834,0.998208,0.998208,1.004947,64,-0.0030031663221184,-0.0011076817203739,0.0,True,False,True,False
778,0.157305,0.00135,1.0,-2.0,0.2,0.75,0.003581,0.003581,0.992838,0.997314,0.997314,1.004944,64,-0.003005221977856,-0.0011060819086852,0.0,True,False,True,False
779,0.157305,0.00135,1.0,-2.0,0.2,1.0,0.003579,0.003579,0.992842,0.996421,0.996421,1.00494,64,-0.0030072778178121,-0.0011044853830578,0.0,True,False,True,False
780,0.157305,0.00135,1.0,-2.0,0.4,0.0,0.003314,0.003314,0.993372,1.0,1.0,1.004679,64,-0.0034294279796367,-0.0010274672185959,0.0,True,False,True,False
781,0.157305,0.00135,1.0,-2.0,0.4,0.25,0.003312,0.003312,0.993375,0.999172,0.999172,1.004676,64,-0.0034308470311007,-0.001026006166265,0.0,True,False,True,False
782,0.157305,0.00135,1.0,-2.0,0.4,0.5,0.003311,0.003311,0.993379,0.998345,0.998345,1.004673,64,-0.0034319664195527,-0.0010248535798216,0.0,True,False,True,False
783,0.157305,0.00135,1.0,-2.0,0.4,0.75,0.003309,0.003309,0.993382,0.997518,0.997518,1.00467,64,-0.0034333827720282,-0.0010233953041643,0.0,True,False,True,False
784,0.157305,0.00135,1.0,-2.0,0.4,1.0,0.003307,0.003307,0.993385,0.996693,0.996693,1.004667,64,-0.003434796182467,-0.0010219400784091,0.0,True,False,True,False
785,0.157305,0.00135,1.0,-2.0,0.6,0.0,0.003079,0.003079,0.993842,1.0,1.0,1.004443,64,-0.0037996356341625,-0.0009555094921823,0.0,True,False,True,False
786,0.157305,0.00135,1.0,-2.0,0.6,0.25,0.003078,0.003078,0.993845,0.999231,0.999231,1.00444,64,-0.0038003195968448,-0.0009544703418328,0.0,True,False,True,False
787,0.157305,0.00135,1.0,-2.0,0.6,0.5,0.003076,0.003076,0.993848,0.998462,0.998462,1.004437,64,-0.0038012046100004,-0.000953124672844,0.0,True,False,True,False
788,0.157305,0.00135,1.0,-2.0,0.6,0.75,0.003075,0.003075,0.99385,0.997694,0.997694,1.004435,64,-0.0038018834038652,-0.0009520866921413,0.0,True,False,True,False
789,0.157305,0.00135,1.0,-2.0,0.6,1.0,0.003074,0.003074,0.993853,0.996926,0.996926,1.004432,64,-0.0038025656747052,-0.0009510501245533,0.0,True,False,True,False
790,0.157305,0.00135,1.0,-2.0,0.8,0.0,0.002875,0.002875,0.994251,1.0,1.0,1.004237,64,-0.0041212663627827,-0.0008929339963911,0.0,True,False,True,False
791,0.157305,0.00135,1.0,-2.0,0.8,0.25,0.002874,0.002874,0.994253,0.999282,0.999282,1.004235,64,-0.0041215889648081,-0.0008919869723298,0.0,True,False,True,False
792,0.157305,0.00135,1.0,-2.0,0.8,0.5,0.002873,0.002873,0.994255,0.998564,0.998564,1.004233,64,-0.0041219114151478,-0.0008910403847691,0.0,True,False,True,False
793,0.157305,0.00135,1.0,-2.0,0.8,0.75,0.002871,0.002871,0.994257,0.997846,0.997846,1.00423,64,-0.0041223424830132,-0.0008897878805625,0.0,True,False,True,False
794,0.157305,0.00135,1.0,-2.0,0.8,1.0,0.00287,0.00287,0.994259,0.99713,0.99713,1.004228,64,-0.0041226639701613,-0.0008888441664871,0.0,True,False,True,False
795,0.157305,0.00135,1.0,-2.0,1.0,0.0,0.002696,0.002696,0.994609,1.0,1.0,1.004057,64,-0.0044032579696079,-0.0008379412133985,0.0,True,False,True,False
796,0.157305,0.00135,1.0,-2.0,1.0,0.25,0.002695,0.002695,0.99461,0.999326,0.999326,1.004055,64,-0.004403281852187,-0.000837070031364,0.0,True,False,True,False
797,0.157305,0.00135,1.0,-2.0,1.0,0.5,0.002694,0.002694,0.994612,0.998653,0.998653,1.004053,64,-0.0044033057105973,-0.000836200096889,0.0,True,False,True,False
798,0.157305,0.00135,1.0,-2.0,1.0,0.75,0.002693,0.002693,0.994614,0.99798,0.99798,1.004051,64,-0.0044033295555278,-0.0008353305720385,0.0,True,False,True,False
799,0.157305,0.00135,1.0,-2.0,1.0,1.0,0.002692,0.002692,0.994616,0.997308,0.997308,1.004049,64,-0.0044033533763327,-0.0008344622935335,0.0,True,False,True,False
800,0.157305,0.841345,1.0,2.0,-2.0,0.0,0.499817,0.499817,0.000367,1.0,1.0,3.68134,64,0.0012038682653211,-7.819655653602123e-06,0.0,False,False,False,True
801,0.157305,0.841345,1.0,2.0,-2.0,0.25,0.499804,0.499804,0.000391,0.875049,0.875049,3.45143,64,-0.0076363708640654,-7.81685101869847e-06,0.0,False,False,True,False
802,0.157305,0.841345,1.0,2.0,-2.0,0.5,0.49979,0.49979,0.000419,0.750105,0.750105,3.221534,64,-0.0177377990002179,-7.691677847954395e-06,0.0,False,False,True,False
803,0.157305,0.841345,1.0,2.0,-2.0,0.75,0.499774,0.499774,0.000451,0.625169,0.625169,2.991653,64,-0.0293909335128831,-7.4291152137111695e-06,0.0,False,False,True,False
804,0.157305,0.841345,1.0,2.0,-2.0,1.0,0.499756,0.499756,0.000489,0.500244,0.500244,2.761792,64,-0.04298271406396,-6.952214626583003e-06,0.0,False,False,True,False
805,0.157305,0.841345,1.0,2.0,-1.8,0.0,0.499816,0.499816,0.000368,1.0,1.0,3.681334,64,0.0012014070948744,-7.862398815286588e-06,0.0,True,False,False,True
806,0.157305,0.841345,1.0,2.0,-1.8,0.25,0.499804,0.499804,0.000393,0.875049,0.875049,3.451425,64,-0.007638830793543,-7.81686234279072e-06,0.0,True,False,True,False
807,0.157305,0.841345,1.0,2.0,-1.8,0.5,0.499789,0.499789,0.000421,0.750105,0.750105,3.22153,64,-0.0177402421509092,-7.72831446813141e-06,0.0,True,False,True,False
808,0.157305,0.841345,1.0,2.0,-1.8,0.75,0.499773,0.499773,0.000454,0.62517,0.62517,2.99165,64,-0.0293932183201693,-7.462006810179149e-06,0.0,True,False,True,False
809,0.157305,0.841345,1.0,2.0,-1.8,1.0,0.499754,0.499754,0.000492,0.500246,0.500246,2.761791,64,-0.042984747042563,-7.009230525951684e-06,0.0,True,False,True,False
810,0.157305,0.841345,1.0,2.0,-1.6,0.0,0.499815,0.499815,0.00037,1.0,1.0,3.681328,64,0.0011989191431886,-7.905142116109582e-06,0.0,True,False,False,True
811,0.157305,0.841345,1.0,2.0,-1.6,0.25,0.499803,0.499803,0.000395,0.875049,0.875049,3.45142,64,-0.0076413157186714,-7.85675566307078e-06,0.0,True,False,True,False
812,0.157305,0.841345,1.0,2.0,-1.6,0.5,0.499788,0.499788,0.000423,0.750106,0.750106,3.221526,64,-0.0177426317769511,-7.764961530919444e-06,0.0,True,False,True,False
813,0.157305,0.841345,1.0,2.0,-1.6,0.75,0.499772,0.499772,0.000456,0.625171,0.625171,2.991647,64,-0.0293955237360175,-7.494898577599476e-06,0.0,True,False,True,False
814,0.157305,0.841345,1.0,2.0,-1.6,1.0,0.499753,0.499753,0.000494,0.500247,0.500247,2.761789,64,-0.042986902667144,-7.03774248411972e-06,0.0,True,False,True,False
815,0.157305,0.841345,1.0,2.0,-1.4,0.0,0.499814,0.499814,0.000371,1.0,1.0,3.681322,64,0.001196404410133,-7.9478855560755e-06,0.0,True,False,False,True
816,0.157305,0.841345,1.0,2.0,-1.4,0.25,0.499802,0.499802,0.000397,0.87505,0.87505,3.451415,64,-0.0076437542562284,-7.896658122981942e-06,0.0,True,False,True,False
817,0.157305,0.841345,1.0,2.0,-1.4,0.5,0.499787,0.499787,0.000425,0.750106,0.750106,3.221521,64,-0.0177451263495366,-7.801600803238996e-06,0.0,True,False,True,False
818,0.157305,0.841345,1.0,2.0,-1.4,0.75,0.499771,0.499771,0.000458,0.625172,0.625172,2.991644,64,-0.0293978497605885,-7.527790515968224e-06,0.0,True,False,True,False
819,0.157305,0.841345,1.0,2.0,-1.4,1.0,0.499751,0.499751,0.000497,0.500249,0.500249,2.761788,64,-0.0429889981642765,-7.094759158870491e-06,0.0,True,False,True,False
820,0.157305,0.841345,1.0,2.0,-1.2,0.0,0.499813,0.499813,0.000373,1.0,1.0,3.681316,64,0.0011938628955768,-7.990629135179252e-06,0.0,True,False,False,True
821,0.157305,0.841345,1.0,2.0,-1.2,0.25,0.499801,0.499801,0.000398,0.87505,0.87505,3.45141,64,-0.00764628917565,-7.936551719645313e-06,0.0,True,False,True,False
822,0.157305,0.841345,1.0,2.0,-1.2,0.5,0.499786,0.499786,0.000427,0.750107,0.750107,3.221517,64,-0.0177475618965501,-7.83824820551929e-06,0.0,True,False,True,False
823,0.157305,0.841345,1.0,2.0,-1.2,0.75,0.49977,0.49977,0.000461,0.625173,0.625173,2.991641,64,-0.0294001963940428,-7.560682625288764e-06,0.0,True,False,True,False
824,0.157305,0.841345,1.0,2.0,-1.2,1.0,0.49975,0.49975,0.0005,0.50025,0.50025,2.761787,64,-0.0429911828816039,-7.123268971958622e-06,0.0,True,False,True,False
825,0.157305,0.841345,1.0,2.0,-1.0,0.0,0.499813,0.499813,0.000375,1.0,1.0,3.68131,64,0.0011913615328116,-7.990642158742823e-06,0.0,True,False,False,True
826,0.157305,0.841345,1.0,2.0,-1.0,0.25,0.4998,0.4998,0.0004,0.87505,0.87505,3.451405,64,-0.0076488490910191,-7.976445431702534e-06,0.0,True,False,True,False
827,0.157305,0.841345,1.0,2.0,-1.0,0.5,0.499785,0.499785,0.00043,0.750107,0.750107,3.221513,64,-0.0177500968756769,-7.874885297929916e-06,0.0,True,False,True,False
828,0.157305,0.841345,1.0,2.0,-1.0,0.75,0.499768,0.499768,0.000463,0.625174,0.625174,2.991638,64,-0.0294026151282594,-7.626447510072717e-06,0.0,True,False,True,False
829,0.157305,0.841345,1.0,2.0,-1.0,1.0,0.499748,0.499748,0.000503,0.500252,0.500252,2.761785,64,-0.0429933564650589,-7.180289001306818e-06,0.0,True,False,True,False
830,0.157305,0.841345,1.0,2.0,-0.8,0.0,0.499812,0.499812,0.000376,1.0,1.0,3.681304,64,0.0011887798416662,-8.033385946676196e-06,0.0,True,False,False,True
831,0.157305,0.841345,1.0,2.0,-0.8,0.25,0.499799,0.499799,0.000402,0.87505,0.87505,3.4514,64,-0.0076514340024441,-8.016339259157574e-06,0.0,True,False,True,False
832,0.157305,0.841345,1.0,2.0,-0.8,0.5,0.499784,0.499784,0.000432,0.750108,0.750108,3.221509,64,-0.0177525783434996,-7.91153302832261e-06,0.0,True,False,True,False
833,0.157305,0.841345,1.0,2.0,-0.8,0.75,0.499767,0.499767,0.000466,0.625175,0.625175,2.991636,64,-0.0294050034493793,-7.659337486402288e-06,0.0,True,False,True,False
834,0.157305,0.841345,1.0,2.0,-0.8,1.0,0.499747,0.499747,0.000506,0.500253,0.500253,2.761784,64,-0.0429955858408871,-7.208799217565805e-06,0.0,True,False,True,False
835,0.157305,0.841345,1.0,2.0,-0.6,0.0,0.499811,0.499811,0.000378,1.0,1.0,3.681298,64,0.0011861713686715,-8.076129873747165e-06,0.0,True,False,False,True
836,0.157305,0.841345,1.0,2.0,-0.6,0.25,0.499798,0.499798,0.000404,0.875051,0.875051,3.451394,64,-0.0076539747557015,-8.0562447428027e-06,0.0,True,False,True,False
837,0.157305,0.841345,1.0,2.0,-0.6,0.5,0.499783,0.499783,0.000434,0.750108,0.750108,3.221505,64,-0.0177551592371571,-7.948170351159818e-06,0.0,True,False,True,False
838,0.157305,0.841345,1.0,2.0,-0.6,0.75,0.499766,0.499766,0.000468,0.625176,0.625176,2.991633,64,-0.0294074222081743,-7.692230182936068e-06,0.0,True,False,True,False
839,0.157305,0.841345,1.0,2.0,-0.6,1.0,0.499745,0.499745,0.000509,0.500255,0.500255,2.761782,64,-0.0429978219471837,-7.265820053247693e-06,0.0,True,False,True,False
